timestamp,class,confidence,X1,Y1,X2,Y2
2024-03-14 10:04:01,Alevin,tensor(1.),tensor(578.7593),tensor(112.2405),tensor(639.9274),tensor(270.8476)
2024-03-14 10:04:01,Alevin,tensor(1.),tensor(581.8029),tensor(90.5032),tensor(640.),tensor(269.5924)
2024-03-14 10:04:08,Alevin,tensor(0.6361),tensor(579.8356),tensor(132.4688),tensor(632.7015),tensor(191.2709)
2024-03-14 10:04:10,Alevin,tensor(0.6312),tensor(229.5169),tensor(144.3703),tensor(349.7430),tensor(290.6342)
2024-03-14 10:04:11,Alevin,tensor(0.6093),tensor(168.3186),tensor(394.8848),tensor(281.6899),tensor(480.)
2024-03-14 10:04:11,Alevin,tensor(4.),tensor(160.5207),tensor(404.9637),tensor(274.1139),tensor(480.)
2024-03-14 10:04:11,Alevin,tensor(4.),tensor(159.8632),tensor(417.2811),tensor(266.9559),tensor(480.)
2024-03-14 10:04:11,Alevin,tensor(0.6537),tensor(123.1131),tensor(349.8295),tensor(282.5775),tensor(480.)
2024-03-14 10:04:12,Alevin,tensor(6.),tensor(126.8492),tensor(368.2600),tensor(273.4249),tensor(480.)
2024-03-14 10:04:12,Alevin,tensor(6.),tensor(123.5578),tensor(379.8660),tensor(262.1472),tensor(480.)
2024-03-14 10:04:12,Alevin,tensor(0.7655),tensor(25.9428),tensor(343.3035),tensor(175.3079),tensor(480.)
2024-03-14 10:04:12,Alevin,tensor(7.),tensor(8.7808),tensor(349.9677),tensor(164.5413),tensor(480.)
2024-03-14 10:04:12,Alevin,tensor(7.),tensor(0.),tensor(362.3721),tensor(153.5191),tensor(480.)
2024-03-14 10:04:13,Alevin,tensor(0.8194),tensor(15.3388),tensor(10.6620),tensor(74.3972),tensor(84.9233)
2024-03-14 10:04:13,Alevin,tensor(0.7749),tensor(67.6363),tensor(48.8340),tensor(118.1694),tensor(157.6589)
2024-03-14 10:04:13,Alevin,tensor(8.),tensor(5.3610),tensor(11.1703),tensor(70.2841),tensor(92.9957)
2024-03-14 10:04:13,Alevin,tensor(8.),tensor(0.),tensor(13.0682),tensor(67.3929),tensor(101.3188)
2024-03-14 10:04:13,Alevin,tensor(0.6422),tensor(107.0473),tensor(216.2357),tensor(159.0495),tensor(279.0004)
2024-03-14 10:04:13,Alevin,tensor(11.),tensor(2.2405),tensor(219.3679),tensor(62.9447),tensor(288.6247)
2024-03-14 10:04:13,Alevin,tensor(11.),tensor(0.4721),tensor(218.3236),tensor(58.1367),tensor(288.3987)
2024-03-14 10:04:13,Alevin,tensor(12.),tensor(0.),tensor(359.2189),tensor(45.9893),tensor(430.7515)
2024-03-14 10:04:13,Alevin,tensor(11.),tensor(0.),tensor(218.0987),tensor(55.3107),tensor(287.6511)
2024-03-14 10:04:13,Alevin,tensor(12.),tensor(0.),tensor(359.8349),tensor(45.5465),tensor(431.1714)
2024-03-14 10:04:13,Alevin,tensor(11.),tensor(0.),tensor(217.7418),tensor(55.0338),tensor(287.3619)
2024-03-14 10:04:13,Alevin,tensor(12.),tensor(0.),tensor(359.1220),tensor(48.8360),tensor(431.5165)
2024-03-14 10:04:13,Alevin,tensor(13.),tensor(322.4723),tensor(72.9777),tensor(421.4499),tensor(147.5364)
2024-03-14 10:04:14,Alevin,tensor(11.),tensor(0.),tensor(218.0230),tensor(54.5423),tensor(288.1359)
2024-03-14 10:04:14,Alevin,tensor(12.),tensor(0.),tensor(359.4184),tensor(46.6123),tensor(432.3622)
2024-03-14 10:04:14,Alevin,tensor(13.),tensor(321.6411),tensor(73.3369),tensor(421.4188),tensor(147.9800)
2024-03-14 10:04:14,Alevin,tensor(11.),tensor(0.),tensor(218.7301),tensor(53.7745),tensor(289.6150)
2024-03-14 10:04:14,Alevin,tensor(12.),tensor(0.),tensor(362.6470),tensor(47.1482),tensor(433.4459)
2024-03-14 10:04:14,Alevin,tensor(11.),tensor(0.),tensor(219.2500),tensor(53.3098),tensor(290.4438)
2024-03-14 10:04:14,Alevin,tensor(12.),tensor(0.),tensor(363.8559),tensor(47.6269),tensor(434.1328)
2024-03-14 10:04:14,Alevin,tensor(11.),tensor(0.),tensor(221.0776),tensor(52.3802),tensor(291.1802)
2024-03-14 10:04:14,Alevin,tensor(12.),tensor(0.0056),tensor(364.1857),tensor(48.0262),tensor(434.1538)
2024-03-14 10:04:14,Alevin,tensor(11.),tensor(0.0698),tensor(221.6479),tensor(53.7414),tensor(291.6632)
2024-03-14 10:04:14,Alevin,tensor(12.),tensor(0.0541),tensor(364.2231),tensor(47.4167),tensor(434.1453)
2024-03-14 10:04:14,Alevin,tensor(11.),tensor(0.1139),tensor(222.3425),tensor(53.0300),tensor(292.1617)
2024-03-14 10:04:14,Alevin,tensor(12.),tensor(0.1067),tensor(364.4710),tensor(48.1701),tensor(434.9874)
2024-03-14 10:04:14,Alevin,tensor(11.),tensor(0.0475),tensor(222.9226),tensor(51.4482),tensor(292.9247)
2024-03-14 10:04:14,Alevin,tensor(12.),tensor(0.0591),tensor(364.9960),tensor(49.4605),tensor(436.6879)
2024-03-14 10:04:14,Alevin,tensor(11.),tensor(0.0407),tensor(222.9189),tensor(50.1367),tensor(292.8506)
2024-03-14 10:04:14,Alevin,tensor(12.),tensor(0.0755),tensor(365.1073),tensor(47.9639),tensor(437.4304)
2024-03-14 10:04:14,Alevin,tensor(13.),tensor(317.3522),tensor(76.7079),tensor(415.2118),tensor(150.2502)
2024-03-14 10:04:14,Alevin,tensor(11.),tensor(0.0999),tensor(223.3738),tensor(49.7743),tensor(293.2156)
2024-03-14 10:04:14,Alevin,tensor(12.),tensor(0.0999),tensor(365.0570),tensor(47.2614),tensor(437.6752)
2024-03-14 10:04:14,Alevin,tensor(13.),tensor(318.9645),tensor(75.3103),tensor(415.1535),tensor(150.8240)
2024-03-14 10:04:15,Alevin,tensor(11.),tensor(0.1037),tensor(223.7071),tensor(51.0258),tensor(293.5428)
2024-03-14 10:04:15,Alevin,tensor(12.),tensor(0.1509),tensor(365.1630),tensor(47.7643),tensor(437.7437)
2024-03-14 10:04:15,Alevin,tensor(13.),tensor(319.4722),tensor(75.2155),tensor(415.1630),tensor(150.6206)
2024-03-14 10:04:15,Alevin,tensor(11.),tensor(0.0629),tensor(223.7198),tensor(50.4878),tensor(293.9911)
2024-03-14 10:04:15,Alevin,tensor(12.),tensor(0.0694),tensor(365.5192),tensor(47.6287),tensor(437.9635)
2024-03-14 10:04:15,Alevin,tensor(11.),tensor(0.),tensor(224.6315),tensor(50.1487),tensor(294.2819)
2024-03-14 10:04:15,Alevin,tensor(12.),tensor(0.0231),tensor(366.1411),tensor(46.5682),tensor(438.4240)
2024-03-14 10:04:15,Alevin,tensor(11.),tensor(0.0571),tensor(224.9859),tensor(55.5259),tensor(295.1296)
2024-03-14 10:04:15,Alevin,tensor(12.),tensor(0.0960),tensor(366.3338),tensor(46.4575),tensor(438.6566)
2024-03-14 10:04:15,Alevin,tensor(11.),tensor(0.1336),tensor(224.8884),tensor(57.1696),tensor(295.4509)
2024-03-14 10:04:15,Alevin,tensor(12.),tensor(0.1380),tensor(366.4438),tensor(46.7979),tensor(438.8628)
2024-03-14 10:04:15,Alevin,tensor(11.),tensor(0.0906),tensor(224.9412),tensor(54.1490),tensor(295.8697)
2024-03-14 10:04:15,Alevin,tensor(12.),tensor(0.1604),tensor(366.5930),tensor(46.8161),tensor(439.1236)
2024-03-14 10:04:15,Alevin,tensor(11.),tensor(0.),tensor(225.1949),tensor(52.2558),tensor(295.9661)
2024-03-14 10:04:15,Alevin,tensor(12.),tensor(0.0040),tensor(368.0268),tensor(46.7688),tensor(439.1871)
2024-03-14 10:04:15,Alevin,tensor(13.),tensor(315.9606),tensor(78.5548),tensor(413.6968),tensor(152.4922)
2024-03-14 10:04:15,Alevin,tensor(11.),tensor(0.),tensor(225.5617),tensor(54.9660),tensor(296.6413)
2024-03-14 10:04:15,Alevin,tensor(12.),tensor(0.),tensor(369.9636),tensor(45.4029),tensor(440.3796)
2024-03-14 10:04:15,Alevin,tensor(13.),tensor(313.3552),tensor(77.8627),tensor(413.6450),tensor(152.3691)
2024-03-14 10:04:15,Alevin,tensor(11.),tensor(0.),tensor(226.5382),tensor(51.2698),tensor(297.2136)
2024-03-14 10:04:15,Alevin,tensor(12.),tensor(0.0248),tensor(370.8428),tensor(46.4403),tensor(441.3332)
2024-03-14 10:04:15,Alevin,tensor(13.),tensor(313.9745),tensor(77.9605),tensor(413.7334),tensor(152.4760)
2024-03-14 10:04:16,Alevin,tensor(11.),tensor(0.),tensor(227.5901),tensor(50.4761),tensor(297.7596)
2024-03-14 10:04:16,Alevin,tensor(12.),tensor(0.0081),tensor(371.0197),tensor(46.0362),tensor(442.2556)
2024-03-14 10:04:16,Alevin,tensor(13.),tensor(311.8539),tensor(76.8761),tensor(413.6422),tensor(152.3601)
2024-03-14 10:04:16,Alevin,tensor(11.),tensor(0.0138),tensor(228.6620),tensor(49.6465),tensor(297.9217)
2024-03-14 10:04:16,Alevin,tensor(12.),tensor(0.0134),tensor(370.9127),tensor(46.0974),tensor(442.7737)
2024-03-14 10:04:16,Alevin,tensor(11.),tensor(0.),tensor(229.2610),tensor(50.0381),tensor(299.1404)
2024-03-14 10:04:16,Alevin,tensor(12.),tensor(0.),tensor(371.6596),tensor(45.2977),tensor(443.7556)
2024-03-14 10:04:16,Alevin,tensor(11.),tensor(0.),tensor(229.7025),tensor(49.3132),tensor(300.0240)
2024-03-14 10:04:16,Alevin,tensor(12.),tensor(0.),tensor(372.1085),tensor(45.6458),tensor(444.9978)
2024-03-14 10:04:16,Alevin,tensor(11.),tensor(0.),tensor(230.5050),tensor(49.5094),tensor(301.0495)
2024-03-14 10:04:16,Alevin,tensor(12.),tensor(0.),tensor(372.4946),tensor(43.7514),tensor(445.6264)
2024-03-14 10:04:16,Alevin,tensor(11.),tensor(0.),tensor(230.9378),tensor(48.2050),tensor(301.6941)
2024-03-14 10:04:16,Alevin,tensor(12.),tensor(0.),tensor(372.5263),tensor(45.0122),tensor(446.0376)
2024-03-14 10:04:16,Alevin,tensor(11.),tensor(0.),tensor(230.9002),tensor(47.7138),tensor(302.3892)
2024-03-14 10:04:16,Alevin,tensor(12.),tensor(0.0040),tensor(372.6744),tensor(46.1990),tensor(446.3031)
2024-03-14 10:04:16,Alevin,tensor(13.),tensor(310.0714),tensor(82.1794),tensor(410.6826),tensor(155.8293)
2024-03-14 10:04:16,Alevin,tensor(11.),tensor(0.),tensor(231.6346),tensor(48.7832),tensor(303.5007)
2024-03-14 10:04:16,Alevin,tensor(12.),tensor(0.),tensor(375.3616),tensor(44.2702),tensor(446.9255)
2024-03-14 10:04:16,Alevin,tensor(13.),tensor(307.0487),tensor(81.5306),tensor(410.1142),tensor(156.0613)
2024-03-14 10:04:16,Alevin,tensor(11.),tensor(0.0644),tensor(232.3991),tensor(48.2648),tensor(304.3071)
2024-03-14 10:04:16,Alevin,tensor(12.),tensor(0.),tensor(376.4910),tensor(45.6598),tensor(447.5237)
2024-03-14 10:04:16,Alevin,tensor(13.),tensor(307.2987),tensor(81.8785),tensor(410.1256),tensor(156.9370)
2024-03-14 10:04:17,Alevin,tensor(11.),tensor(0.0528),tensor(233.3010),tensor(48.4948),tensor(304.9964)
2024-03-14 10:04:17,Alevin,tensor(12.),tensor(0.),tensor(377.0134),tensor(44.8218),tensor(448.5316)
2024-03-14 10:04:17,Alevin,tensor(13.),tensor(311.2317),tensor(82.6651),tensor(410.1926),tensor(155.7340)
2024-03-14 10:04:17,Alevin,tensor(11.),tensor(0.),tensor(235.0762),tensor(49.5888),tensor(305.6363)
2024-03-14 10:04:17,Alevin,tensor(12.),tensor(0.),tensor(377.8163),tensor(45.2411),tensor(450.6252)
2024-03-14 10:04:17,Alevin,tensor(11.),tensor(0.),tensor(236.2384),tensor(51.6603),tensor(306.0897)
2024-03-14 10:04:17,Alevin,tensor(12.),tensor(0.0651),tensor(378.5022),tensor(46.0781),tensor(451.5305)
2024-03-14 10:04:17,Alevin,tensor(11.),tensor(0.),tensor(236.1794),tensor(49.7069),tensor(306.1225)
2024-03-14 10:04:17,Alevin,tensor(12.),tensor(0.),tensor(378.4848),tensor(45.2530),tensor(451.5237)
2024-03-14 10:04:17,Alevin,tensor(11.),tensor(0.),tensor(236.6999),tensor(49.1890),tensor(306.5475)
2024-03-14 10:04:17,Alevin,tensor(12.),tensor(0.0975),tensor(378.5830),tensor(44.4979),tensor(451.8306)
2024-03-14 10:04:17,Alevin,tensor(11.),tensor(0.),tensor(237.1940),tensor(51.2698),tensor(307.6535)
2024-03-14 10:04:17,Alevin,tensor(12.),tensor(0.1193),tensor(379.3582),tensor(45.3894),tensor(452.6147)
2024-03-14 10:04:17,Alevin,tensor(11.),tensor(0.),tensor(237.1896),tensor(47.6904),tensor(307.8722)
2024-03-14 10:04:17,Alevin,tensor(12.),tensor(0.0814),tensor(379.6071),tensor(45.5591),tensor(453.0727)
2024-03-14 10:04:17,Alevin,tensor(13.),tensor(308.4153),tensor(85.3530),tensor(409.0027),tensor(158.1828)
2024-03-14 10:04:17,Alevin,tensor(11.),tensor(0.),tensor(237.3744),tensor(47.5538),tensor(308.3591)
2024-03-14 10:04:17,Alevin,tensor(12.),tensor(0.0161),tensor(380.7705),tensor(44.8101),tensor(454.5239)
2024-03-14 10:04:17,Alevin,tensor(13.),tensor(313.5127),tensor(84.4799),tensor(408.8311),tensor(159.1420)
2024-03-14 10:04:17,Alevin,tensor(11.),tensor(0.),tensor(237.7683),tensor(49.9024),tensor(308.9089)
2024-03-14 10:04:17,Alevin,tensor(12.),tensor(0.),tensor(382.1429),tensor(44.6235),tensor(454.8767)
2024-03-14 10:04:17,Alevin,tensor(13.),tensor(314.9482),tensor(83.8551),tensor(407.8057),tensor(158.4220)
2024-03-14 10:04:17,Alevin,tensor(13.),tensor(291.8551),tensor(96.6831),tensor(393.2297),tensor(170.0260)
2024-03-14 10:04:18,Alevin,tensor(13.),tensor(296.3948),tensor(97.5704),tensor(391.9683),tensor(171.0111)
2024-03-14 10:04:18,Alevin,tensor(13.),tensor(297.8170),tensor(98.0522),tensor(390.7359),tensor(170.7336)
2024-03-14 10:04:18,Alevin,tensor(13.),tensor(291.7259),tensor(98.5406),tensor(390.1432),tensor(171.7523)
2024-03-14 10:04:18,Alevin,tensor(13.),tensor(290.7346),tensor(99.5343),tensor(389.6277),tensor(172.4376)
2024-03-14 10:04:18,Alevin,tensor(13.),tensor(294.1223),tensor(99.1949),tensor(389.3613),tensor(172.7463)
2024-03-14 10:04:18,Alevin,tensor(13.),tensor(289.1788),tensor(99.8200),tensor(389.6561),tensor(173.2351)
2024-03-14 10:04:18,Alevin,tensor(13.),tensor(280.2420),tensor(99.9181),tensor(389.9619),tensor(173.9707)
2024-03-14 10:04:18,Alevin,tensor(13.),tensor(273.2693),tensor(100.3338),tensor(389.9796),tensor(173.9128)
2024-03-14 10:04:18,Alevin,tensor(13.),tensor(286.0232),tensor(101.1506),tensor(390.1191),tensor(173.9557)
2024-03-14 10:04:19,Alevin,tensor(13.),tensor(286.3455),tensor(101.2913),tensor(390.2373),tensor(173.7466)
2024-03-14 10:28:19,Alevin,tensor(1.),tensor(454.5851),tensor(412.9763),tensor(576.9923),tensor(459.8083)
2024-03-14 10:28:20,Alevin,tensor(1.),tensor(452.8544),tensor(413.7104),tensor(573.0847),tensor(458.9861)
2024-03-14 10:28:20,Alevin,tensor(1.),tensor(452.0717),tensor(413.3175),tensor(574.4009),tensor(456.4561)
2024-03-14 10:28:20,Alevin,tensor(1.),tensor(450.9499),tensor(411.0421),tensor(571.6412),tensor(455.2038)
2024-03-14 10:28:21,Alevin,tensor(1.),tensor(450.1743),tensor(409.5825),tensor(570.3016),tensor(451.7498)
2024-03-14 10:28:21,Alevin,tensor(1.),tensor(449.5561),tensor(408.4319),tensor(567.4453),tensor(451.1954)
2024-03-14 10:28:21,Alevin,tensor(1.),tensor(448.2672),tensor(406.2352),tensor(564.0777),tensor(448.1932)
2024-03-14 10:28:21,Alevin,tensor(1.),tensor(445.3875),tensor(404.5957),tensor(559.2703),tensor(446.2262)
2024-03-14 10:28:21,Alevin,tensor(1.),tensor(437.2912),tensor(408.9102),tensor(548.9532),tensor(446.4965)
2024-03-14 10:28:21,Alevin,tensor(1.),tensor(427.1783),tensor(405.4590),tensor(519.5926),tensor(446.0091)
2024-03-14 10:28:21,Alevin,tensor(1.),tensor(410.7485),tensor(398.9490),tensor(512.1065),tensor(446.1092)
2024-03-14 10:28:21,Alevin,tensor(1.),tensor(394.5999),tensor(410.1589),tensor(506.7819),tensor(446.7859)
2024-03-14 10:28:21,Alevin,tensor(1.),tensor(381.5167),tensor(413.0892),tensor(494.0638),tensor(447.3468)
2024-03-14 10:28:22,Alevin,tensor(1.),tensor(356.4052),tensor(406.9441),tensor(457.9049),tensor(450.8261)
2024-03-14 10:28:22,Alevin,tensor(0.7569),tensor(548.5741),tensor(0.4852),tensor(639.5334),tensor(98.5480)
2024-03-14 10:28:22,Alevin,tensor(0.6166),tensor(335.1559),tensor(397.0173),tensor(434.9825),tensor(425.1605)
2024-03-14 10:28:22,Alevin,tensor(1.),tensor(330.9694),tensor(393.9323),tensor(428.2495),tensor(435.3605)
2024-03-14 10:28:22,Alevin,tensor(1.),tensor(323.6432),tensor(386.8760),tensor(417.0472),tensor(434.9943)
2024-03-14 10:28:22,Alevin,tensor(1.),tensor(320.1923),tensor(382.6333),tensor(402.7026),tensor(434.4973)
2024-03-14 10:28:22,Alevin,tensor(1.),tensor(317.9598),tensor(378.6431),tensor(394.2305),tensor(417.7119)
2024-03-14 10:28:22,Alevin,tensor(1.),tensor(312.0301),tensor(369.8623),tensor(395.4540),tensor(401.5784)
2024-03-14 10:28:22,Alevin,tensor(1.),tensor(309.7412),tensor(364.1317),tensor(389.6577),tensor(400.4895)
2024-03-14 10:28:23,Alevin,tensor(1.),tensor(315.2637),tensor(352.9664),tensor(377.5230),tensor(403.2197)
2024-03-14 10:28:23,Alevin,tensor(1.),tensor(317.3690),tensor(335.5267),tensor(368.0164),tensor(406.2391)
2024-03-14 10:28:23,Alevin,tensor(1.),tensor(322.7715),tensor(341.5703),tensor(361.9604),tensor(416.1730)
2024-03-14 10:28:23,Alevin,tensor(1.),tensor(324.3933),tensor(341.0994),tensor(355.1074),tensor(430.7251)
2024-03-14 10:28:23,Alevin,tensor(1.),tensor(315.0066),tensor(346.3409),tensor(363.1580),tensor(443.7579)
2024-03-14 10:28:23,Alevin,tensor(4.),tensor(478.2156),tensor(54.5202),tensor(580.9379),tensor(117.5302)
2024-03-14 10:28:23,Alevin,tensor(1.),tensor(326.8763),tensor(352.4242),tensor(374.3916),tensor(465.5240)
2024-03-14 10:28:23,Alevin,tensor(4.),tensor(474.5628),tensor(59.1032),tensor(577.0591),tensor(130.6298)
2024-03-14 10:28:23,Alevin,tensor(1.),tensor(324.5898),tensor(370.5186),tensor(384.7797),tensor(474.7961)
2024-03-14 10:28:23,Alevin,tensor(4.),tensor(467.2292),tensor(61.4300),tensor(572.7211),tensor(143.2944)
2024-03-14 10:28:23,Alevin,tensor(4.),tensor(438.0240),tensor(53.7852),tensor(571.3174),tensor(139.3154)
2024-03-14 10:28:23,Alevin,tensor(4.),tensor(438.3765),tensor(55.1509),tensor(567.7875),tensor(137.3851)
2024-03-14 10:28:24,Alevin,tensor(4.),tensor(429.4388),tensor(52.8649),tensor(564.0366),tensor(142.9907)
2024-03-14 10:28:24,Alevin,tensor(4.),tensor(421.6337),tensor(36.5703),tensor(552.2235),tensor(157.2100)
2024-03-14 10:28:24,Alevin,tensor(4.),tensor(417.0195),tensor(32.5625),tensor(552.6564),tensor(157.1990)
2024-03-14 10:28:24,Alevin,tensor(4.),tensor(413.5782),tensor(28.9280),tensor(544.2205),tensor(153.6058)
2024-03-14 10:28:24,Alevin,tensor(4.),tensor(411.6950),tensor(28.0256),tensor(534.5182),tensor(158.9571)
2024-03-14 10:28:24,Alevin,tensor(4.),tensor(409.9425),tensor(29.8615),tensor(531.6115),tensor(170.5931)
2024-03-14 10:28:24,Alevin,tensor(6.),tensor(585.1812),tensor(89.6903),tensor(639.6321),tensor(175.2814)
2024-03-14 10:28:24,Alevin,tensor(6.),tensor(582.1186),tensor(88.0635),tensor(639.6106),tensor(167.6650)
2024-03-14 10:28:24,Alevin,tensor(4.),tensor(406.9856),tensor(33.3606),tensor(522.9981),tensor(186.3717)
2024-03-14 10:28:25,Alevin,tensor(6.),tensor(578.8852),tensor(86.6842),tensor(639.7479),tensor(167.9970)
2024-03-14 10:28:25,Alevin,tensor(4.),tensor(407.1828),tensor(36.3486),tensor(521.6740),tensor(188.8829)
2024-03-14 10:28:25,Alevin,tensor(6.),tensor(575.7338),tensor(85.4360),tensor(640.),tensor(169.5384)
2024-03-14 10:28:25,Alevin,tensor(4.),tensor(408.2115),tensor(37.5999),tensor(526.6995),tensor(194.4908)
2024-03-14 10:28:25,Alevin,tensor(6.),tensor(572.3864),tensor(82.4318),tensor(640.),tensor(173.3363)
2024-03-14 10:28:25,Alevin,tensor(4.),tensor(410.3834),tensor(37.6789),tensor(528.3048),tensor(193.3575)
2024-03-14 10:28:25,Alevin,tensor(6.),tensor(567.7960),tensor(82.4903),tensor(640.),tensor(178.0147)
2024-03-14 10:28:25,Alevin,tensor(4.),tensor(411.7765),tensor(38.2780),tensor(531.2390),tensor(190.5724)
2024-03-14 10:28:25,Alevin,tensor(6.),tensor(562.9214),tensor(82.7256),tensor(639.9088),tensor(181.8881)
2024-03-14 10:28:25,Alevin,tensor(4.),tensor(413.6991),tensor(38.9045),tensor(527.3117),tensor(182.6375)
2024-03-14 10:28:25,Alevin,tensor(6.),tensor(558.1592),tensor(84.1351),tensor(639.7385),tensor(183.8451)
2024-03-14 10:28:25,Alevin,tensor(4.),tensor(415.2873),tensor(40.0469),tensor(525.1115),tensor(180.0978)
2024-03-14 10:28:25,Alevin,tensor(6.),tensor(553.6766),tensor(85.9001),tensor(639.7182),tensor(182.5066)
2024-03-14 10:28:25,Alevin,tensor(4.),tensor(416.0428),tensor(41.3055),tensor(521.5824),tensor(177.8608)
2024-03-14 10:28:25,Alevin,tensor(6.),tensor(551.1738),tensor(87.1761),tensor(640.),tensor(178.6361)
2024-03-14 10:28:25,Alevin,tensor(4.),tensor(416.6024),tensor(41.8514),tensor(521.3695),tensor(176.5766)
2024-03-14 10:28:25,Alevin,tensor(6.),tensor(548.7986),tensor(88.4786),tensor(640.),tensor(172.5275)
2024-03-14 10:28:25,Alevin,tensor(4.),tensor(416.6491),tensor(44.7057),tensor(518.6744),tensor(176.2186)
2024-03-14 10:28:25,Alevin,tensor(6.),tensor(546.3387),tensor(89.6186),tensor(634.4564),tensor(165.5681)
2024-03-14 10:28:25,Alevin,tensor(4.),tensor(416.4622),tensor(46.3257),tensor(512.3692),tensor(175.3249)
2024-03-14 10:28:26,Alevin,tensor(6.),tensor(544.9282),tensor(90.5943),tensor(631.9724),tensor(163.7277)
2024-03-14 10:28:26,Alevin,tensor(4.),tensor(415.3276),tensor(47.6694),tensor(516.9557),tensor(178.3203)
2024-03-14 10:28:26,Alevin,tensor(6.),tensor(542.3608),tensor(92.6907),tensor(631.7534),tensor(165.3774)
2024-03-14 10:28:26,Alevin,tensor(4.),tensor(414.7154),tensor(49.0386),tensor(518.8380),tensor(181.2587)
2024-03-14 10:28:26,Alevin,tensor(6.),tensor(539.3394),tensor(95.4200),tensor(630.9894),tensor(167.7875)
2024-03-14 10:28:26,Alevin,tensor(4.),tensor(413.0446),tensor(51.5409),tensor(515.0812),tensor(179.2050)
2024-03-14 10:28:26,Alevin,tensor(6.),tensor(536.1099),tensor(97.9974),tensor(630.2354),tensor(170.3814)
2024-03-14 10:28:26,Alevin,tensor(4.),tensor(411.8429),tensor(52.4964),tensor(519.0037),tensor(179.3415)
2024-03-14 10:28:26,Alevin,tensor(6.),tensor(532.7266),tensor(100.9016),tensor(629.1641),tensor(173.9739)
2024-03-14 10:28:26,Alevin,tensor(4.),tensor(410.9405),tensor(54.6554),tensor(514.0897),tensor(175.3356)
2024-03-14 10:28:26,Alevin,tensor(6.),tensor(528.9980),tensor(103.5292),tensor(627.2036),tensor(176.4202)
2024-03-14 10:28:26,Alevin,tensor(4.),tensor(410.5038),tensor(55.6937),tensor(518.3909),tensor(178.4059)
2024-03-14 10:28:26,Alevin,tensor(6.),tensor(526.2186),tensor(106.6557),tensor(620.9250),tensor(180.8172)
2024-03-14 10:28:26,Alevin,tensor(4.),tensor(410.0625),tensor(57.9118),tensor(520.5827),tensor(177.5356)
2024-03-14 10:28:26,Alevin,tensor(6.),tensor(522.2753),tensor(110.1773),tensor(618.0502),tensor(185.0013)
2024-03-14 10:28:26,Alevin,tensor(4.),tensor(409.3892),tensor(59.5650),tensor(521.4980),tensor(177.8437)
2024-03-14 10:28:26,Alevin,tensor(6.),tensor(519.5715),tensor(112.1262),tensor(616.5144),tensor(184.7308)
2024-03-14 10:28:26,Alevin,tensor(4.),tensor(408.6644),tensor(61.0557),tensor(521.4439),tensor(176.8956)
2024-03-14 10:28:27,Alevin,tensor(6.),tensor(517.4981),tensor(112.6767),tensor(616.0884),tensor(180.5689)
2024-03-14 10:28:27,Alevin,tensor(4.),tensor(407.9839),tensor(62.4828),tensor(522.3466),tensor(176.2965)
2024-03-14 10:28:27,Alevin,tensor(6.),tensor(514.5779),tensor(113.4346),tensor(616.9533),tensor(173.3245)
2024-03-14 10:28:27,Alevin,tensor(4.),tensor(406.9480),tensor(65.4823),tensor(520.8712),tensor(174.2102)
2024-03-14 10:28:27,Alevin,tensor(6.),tensor(512.7648),tensor(113.6876),tensor(597.8226),tensor(173.9230)
2024-03-14 10:28:27,Alevin,tensor(4.),tensor(405.6166),tensor(67.2017),tensor(514.5009),tensor(171.9428)
2024-03-14 10:28:27,Alevin,tensor(4.),tensor(404.1656),tensor(69.3388),tensor(517.4490),tensor(173.8680)
2024-03-14 10:28:27,Alevin,tensor(4.),tensor(402.6657),tensor(71.4485),tensor(519.0811),tensor(174.0381)
2024-03-14 10:28:27,Alevin,tensor(8.),tensor(588.2408),tensor(92.1747),tensor(639.2855),tensor(169.4603)
2024-03-14 10:28:27,Alevin,tensor(4.),tensor(400.2897),tensor(73.0216),tensor(518.9413),tensor(172.8955)
2024-03-14 10:28:27,Alevin,tensor(8.),tensor(584.8034),tensor(91.0701),tensor(639.0610),tensor(161.5572)
2024-03-14 10:28:27,Alevin,tensor(6.),tensor(504.3310),tensor(115.8565),tensor(584.8468),tensor(184.6858)
2024-03-14 10:28:27,Alevin,tensor(4.),tensor(398.5079),tensor(75.0266),tensor(515.9836),tensor(173.6074)
2024-03-14 10:28:27,Alevin,tensor(8.),tensor(581.0820),tensor(89.2061),tensor(639.4976),tensor(160.7503)
2024-03-14 10:28:27,Alevin,tensor(9.),tensor(305.8983),tensor(423.6373),tensor(423.7748),tensor(479.6801)
2024-03-14 10:28:27,Alevin,tensor(6.),tensor(500.8885),tensor(116.5337),tensor(583.0968),tensor(188.7836)
2024-03-14 10:28:27,Alevin,tensor(4.),tensor(397.1473),tensor(77.8757),tensor(513.2999),tensor(175.3930)
2024-03-14 10:28:27,Alevin,tensor(8.),tensor(578.0762),tensor(88.6061),tensor(639.7853),tensor(161.7866)
2024-03-14 10:28:27,Alevin,tensor(6.),tensor(498.4449),tensor(116.1408),tensor(584.0344),tensor(186.5532)
2024-03-14 10:28:27,Alevin,tensor(8.),tensor(575.4995),tensor(88.3081),tensor(639.9570),tensor(163.9268)
2024-03-14 10:28:27,Alevin,tensor(6.),tensor(496.0477),tensor(113.5284),tensor(583.6820),tensor(179.3942)
